id,external_id,title,url,tipologia
658e2dbe-d569-4988-b12c-a0fe440a367b,19187839,Apartamento t1 com lugar de garagem em O. Azeméis,https://www.imovirtual.com/pt/anuncio/apartamento-t1-com-lugar-de-garagem-em-o-azemeis-ID1iwDh,null
d8d7257b-784e-41d2-8e6a-9005845ead94,19186418,T1 Duplex | Matosinhos Sul | 500 m da Praia,https://www.imovirtual.com/pt/anuncio/t1-duplex-matosinhos-sul-500-m-da-praia-ID1iwgm,null
26b2247e-0d4c-431a-af6e-df8a39952b7f,19195586,T0 em plena Av. da República | Junto ao metro da Câmara de Gaia,https://www.imovirtual.com/pt/anuncio/t0-em-plena-av-da-republica-junto-ao-metro-da-camara-de-gaia-ID1ixEe,null
8b3a3658-4adc-4149-9723-8ef305488160,19189507,Apartamento T4 Duplex Remodelado no Lumiar!,https://www.imovirtual.com/pt/anuncio/apartamento-t4-duplex-remodelado-no-lumiar-ID1iv4b,null
85e2f966-ad98-4fbc-a33b-c9bee2fc3e95,19198557,"Oportunidade Imperdível, T3 Gondomar, condomínio Privado. Junto  Metro",https://www.imovirtual.com/pt/anuncio/oportunidade-imperdivel-t3-gondomar-condominio-privado-junto-metro-ID1iyq9,null
607cfcd2-b83f-4b66-ba5f-0ff7046a99e2,19186390,T1 Empreendimento Central Park - Matosinhos Sul - NOVO,https://www.imovirtual.com/pt/anuncio/t1-empreendimento-central-park-matosinhos-sul-novo-ID1iwfU,null
20ff88de-9fc6-4970-8b30-bd0b650f4bc1,19207566,Apartamento T3 remodelado junto ao Dufa em Setúbal,https://www.imovirtual.com/pt/anuncio/apartamento-t3-remodelado-junto-ao-dufa-em-setubal-ID1iALs,null
01849f29-ae31-42a0-a44c-44ae4d9803ae,91861552000067,Apartamento T3 com Piscina e Jacuzzi em Sesimbra,https://www.imovirtual.com/hpr/pt/anuncio/apartamento-t3-com-piscina-e-jacuzzi-em-sesimbra-ID1g6Kk,null
8a76ec14-c566-462f-b953-0dcaba4da23e,19207618,"T3 no Laranjeiro, Almada | Excelente Localização e Vista Desafogada",https://www.imovirtual.com/pt/anuncio/t3-no-laranjeiro-almada-excelente-localizacao-e-vista-desafogada-ID1iAMi,null
3fad41b8-0006-4da5-a18b-dfb7e7e2fa21,19168626,"Apartamento T2 - Santa Maria Maior, Viana do Castelo",https://www.imovirtual.com/pt/anuncio/apartamento-t2-santa-maria-maior-viana-do-castelo-ID1iqDo,null
e2115d1e-ca16-416c-bb4c-4cb42fb1c1d7,19207612,T3 Renovado - Com Terraço - Próx. da Estação de Comboios de Rio Tinto,https://www.imovirtual.com/pt/anuncio/t3-renovado-com-terraco-prox-da-estacao-de-comboios-de-rio-tinto-ID1iAMc,null
acbe9c35-c046-4504-83d9-deb543521372,19207611,Apartamento T3 em Canelas (750m do Intermarché),https://www.imovirtual.com/pt/anuncio/apartamento-t3-em-canelas-750m-do-intermarche-ID1iAMb,null
9b0d4061-0c2f-49ff-9f9b-9d90a8c8ee29,17911819,Prédio remodelado para venda numa das principais entradas de Tomar.,https://www.imovirtual.com/pt/anuncio/predio-remodelado-para-venda-numa-das-principais-entradas-de-tomar-ID1d9Gj,null
baa8e985-f62f-49d9-852b-55304fd7aa3d,18825638,Apartamento T2 com Varanda e Vista em Viana do Castelo,https://www.imovirtual.com/pt/anuncio/apartamento-t2-com-varanda-e-vista-em-viana-do-castelo-ID1gZpk,null
09ac39bb-722a-4133-a50f-78fd5c0cf535,18892967,Para venda: apartamento de charme no Príncipe Real,https://www.imovirtual.com/pt/anuncio/para-venda-apartamento-de-charme-no-principe-real-ID1hgWh,null
486b3d5e-4862-45d1-85fc-c81410fcabeb,19167669,Charmoso Apartamento Duplex  com Varanda em Alfama,https://www.imovirtual.com/pt/anuncio/charmoso-apartamento-duplex-com-varanda-em-alfama-ID1iqnX,null
cbd84711-3cd6-4cf4-b56b-dc0a5e98dc59,19201495,"T2 em Leiria, com varandas e jardim privativo",https://www.imovirtual.com/pt/anuncio/t2-em-leiria-com-varandas-e-jardim-privativo-ID1izbx,null
